mktcap,symbol,score,name,weight
2600000000.0,NYSE:AFSI,1.2461792096415933,"AmTrust Financial Services, Inc.",0.0010743706602550833
423820000.0,NYSE:NL,1.2414558412142858,"NL Industries, Inc.",0.0010647586142485416
672850000.0,NASDAQ:KBAL,1.2351252646090023,"Kimball International, Inc.",0.0010599714366528428
31220000000.0,NASDAQ:ADI,1.1423036903085981,"Analog Devices, Inc.",0.0010585595851567379
79540000000.0,NASDAQ:SBUX,0.9882421753100259,Starbucks Corporation,0.0010501275664880395
176340000.0,NASDAQ:RNWK,1.2192286238319503,"RealNetworks, Inc.",0.0010450815429193844
1240000000.0,NASDAQ:FIVN,1.2145359982121902,"Five9, Inc.",0.0010437809851192824
919410000.0,NYSE:HCLP,1.214642011829186,Hi-Crush Partners LP,0.0010430519817843324
3990000000.0,NYSE:APU,1.2016620044398607,"AmeriGas Partners, L.P.",0.0010397830890830867
1690000000.0,NYSE:BDJ,1.2081778281336715,Blackrock Enhanced Equity Dividend Trust,0.0010394841002285403
14780000.0,NASDAQ:AEY,1.2120359645365901,"ADDvantage Technologies Group, Inc.",0.0010385057462764954
189950000.0,NASDAQ:PEBK,1.2014492555770104,"Peoples Bancorp of North Carolina, Inc.",0.001029883050143938
7200000.0,NASDAQ:MOSY,1.1967416678401785,"MoSys, Inc.",0.0010253822650925163
10020000000.0,NYSE:BG,1.1527818757989674,Bunge Limited,0.0010133231171952379
139450000000.0,NYSE:ABBV,0.7650833446140592,AbbVie Inc.,0.0010121319895859385
28510000.0,AMEX:CANF,1.178587529192388,Can-Fite Biopharma Ltd,0.0010098823614092991
1270000000.0,NYSE:MBI,1.1672536332728898,"MBIA, Inc.",0.0010033463471272013
59130000000.0,NYSE:AMT,0.9919013003725465,American Tower Corporation (REIT),0.0010010687965178434
85680000.0,AMEX:ACU,1.1681041055719905,Acme United Corporation.,0.0010010464018331158
6760000000.0,NYSE:BIO.B,1.1455433437693414,"Bio-Rad Laboratories, Inc.",0.0009987844671564263
15640000000.0,NYSE:DVMT,1.116086416268011,Dell Technologies Inc.,0.0009962544439337518
1260000000.0,NASDAQ:PLUS,1.158659341287521,ePlus inc.,0.0009959572167047412
2790000000.0,NYSE:EXG,1.1524939071929372,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,0.0009945873196435767
4800000000.0,NASDAQ:JUNO,1.1435591670922536,"Juno Therapeutics, Inc.",0.0009920721813299375
217580000.0,NYSE:LXU,1.1544649266686566,Lsb Industries Inc.,0.000989697707593798
117630000.0,NASDAQ:CALL,1.1515160572294483,magicJack VocalTec Ltd,0.000986915527914832
1300000000.0,NYSE:FCF,1.147090068747322,First Commonwealth Financial Corporation,0.0009861469974360548
7880000000.0,NYSE:BPL,1.1241327310304934,Buckeye Partners L.P.,0.0009833040762051361
13020000.0,NASDAQ:STAF,1.1467951804021679,"Staffing 360 Solutions, Inc.",0.0009826031819516203
743370000.0,NASDAQ:XELA,1.1382732493932357,"Exela Technologies, Inc.",0.000977169325504826
1530000000.0,NYSE:OMAM,1.135657897070606,OM Asset Management plc,0.0009769401271138621
22060000.0,NASDAQ:CCIH,1.1371473495819338,ChinaCache International Holdings Ltd.,0.0009743600737702095
12290000000.0,NYSE:COG,1.09862518984895,Cabot Oil & Gas Corporation,0.0009727268726355391
66360000000.0,NYSE:CB,0.9371179675123206,D/B/A Chubb Limited New,0.0009726197058313006
986370000.0,NYSE:APRN,1.1303404955256395,"Blue Apron Holdings, Inc.",0.0009709939879902043
70010000.0,AMEX:RNN,1.1325154247789737,"Rexahn Pharmaceuticals, Inc.",0.000970514078790708
13510000000.0,NYSE:CX,1.0893093466933348,Cemex S.A.B. de C.V.,0.0009678649627807372
259540000.00000003,NASDAQ:ZIXI,1.1280753567383655,Zix Corporation,0.0009671945243631971
256060000.0,NYSE:NSL,1.1280212495242274,Nuveen Senior Income Fund,0.0009671392661994185
2540000000.0,NYSE:GOOS,1.1169292735117928,Canada Goose Holdings Inc.,0.0009634763548365396
1490000000.0,NASDAQ:CYBR,1.1155442096706003,CyberArk Software Ltd.,0.0009596045030116584
16600000.000000002,NASDAQ:CUR,1.1189601069429336,"Neuralstem, Inc.",0.0009587633485728113
29120000000.0,NYSE:GIS,1.0187906012862828,"General Mills, Inc.",0.0009473637569940792
97290000.0,NASDAQ:FRSH,1.1018847547111554,"Papa Murphy&#39;s Holdings, Inc.",0.0009443395958508192
2109999999.9999998,NASDAQ:IRBT,1.095480773308557,iRobot Corporation,0.0009439997324710925
20190000.0,AMEX:ACY,1.1010970970583083,AeroCentury Corp.,0.0009434675681048045
7730000000.0,NYSE:MAN,1.0757059042470876,ManpowerGroup,0.0009414285587959629
1680000000.0,NASDAQ:CALD,1.092382211763487,"Callidus Software, Inc.",0.0009402452699549815
67990000.0,NASDAQ:KALV,1.095072879685443,"KalVista Pharmaceuticals, Inc.",0.0009384282783893883
324250000.0,AMEX:BTX,1.0859840490135457,"BioTime, Inc.",0.0009312963279367021
786040000.0,NASDAQ:GLRE,1.083936965668502,"Greenlight Reinsurance, Ltd.",0.0009307233165005538
1580000000.0,NASDAQ:SFLY,1.0814180592518141,"Shutterfly, Inc.",0.0009305954974007173
296260000.0,NASDAQ:PBNC,1.0835462143190242,Paragon Commercial Corporation,0.000929136022143632
689180000.0,NASDAQ:MERC,1.0758635204684792,Mercer International Inc.,0.0009235583211528125
371640000.0,NASDAQ:DEPO,1.0726131437121333,"Depomed, Inc.",0.0009199613745850404
291460000.0,NASDAQ:PBPB,1.0727155675059288,Potbelly Corporation,0.000919844088950112
449100000.0,NASDAQ:FRPH,1.0701978843133177,"FRP Holdings, Inc.",0.0009180900754167562
11290000000.0,NYSE:COH,1.0353585998053632,"Coach, Inc.",0.0009159630206390104
601930000.0,NASDAQ:LION,1.067079252751717,Fidelity Southern Corporation,0.0009158088710624417
960660000.0,NASDAQ:QSII,1.0584955390053503,"Quality Systems, Inc.",0.0009093717464588419
1500000000.0,NASDAQ:PRIM,1.0552943915571162,Primoris Services Corporation,0.0009080082534923832
95290000.0,NASDAQ:ALIM,1.0588858113310213,"Alimera Sciences, Inc.",0.0009074931450102419
16840000.0,NASDAQ:ETRM,1.0549431397060098,EnteroMedics Inc.,0.0009039144605991039
28160000000.0,NYSE:CMI,0.9706511976124319,Cummins Inc.,0.0009036631133850623
1100000000.0,NYSE:HLX,1.0498890045774785,"Helix Energy Solutions Group, Inc.",0.0009023540295620409
32409999.999999996,NASDAQ:TPIV,1.0530716006056788,TapImmune Inc.,0.0009023507494965455
467390000.0,NASDAQ:PFLT,1.0497837269992956,PennantPark Floating Rate Capital Ltd.,0.0009006460731077182
93200000.0,NASDAQ:NEWA,1.0506073115969687,"Newater Technology, Inc.",0.0009003948122366537
185740000.0,NYSE:INF,1.0434008649165327,Brookfield Global Listed Infrastructure Income Fund,0.0008944570050961228
4230000000.0000005,NASDAQ:GLPG,1.0279903318889707,Galapagos NV,0.0008915955847367108
125530000.0,NYSE:NOA,1.0397155857682596,"North American Energy Partners, Inc.",0.0008911454982283766
1460000000.0,NASDAQ:GNCMA,1.0310575224381988,"General Communication, Inc.",0.0008871399024813764
569860000.0,NASDAQ:NCOM,1.0290462179017912,National Commerce Corporation,0.0008831402952286172
524850000.0,NYSE:IPI,1.0231464283258698,"Intrepid Potash, Inc",0.0008779702744982639
3200000000.0,NYSE:BTO,1.0137514305210116,John Hancock Financial Opportunities Fund,0.000876761757680555
2580000000.0,AMEX:BTG,1.0137514305210116,B2Gold Corp,0.000875176249850863
206280000.0,AMEX:EVBN,1.0207796427166311,"Evans Bancorp, Inc.",0.0008751277515817641
318530000.0,NYSE:JMPC,1.0204226941557242,JMP Group LLC,0.0008751089730049133
8300000000.000001,NASDAQ:EWBC,0.9937061870071584,"East West Bancorp, Inc.",0.0008726291474101748
236150000.0,AMEX:VHC,1.010912498707547,VirnetX Holding Corp,0.000866750004616535
142670000000.0,NYSE:BTI,0.5856475038603514,British American Tobacco p.l.c.,0.0008666264338213033
770020000.0,NASDAQ:CRSP,1.007634687992893,CRISPR Therapeutics AG,0.00086530683857511
3280000000.0,NYSE:COTV,0.9994000292088989,"Cotiviti Holdings, Inc.",0.0008646701115559354
21430000000.0,NASDAQ:PAYX,0.943296058781016,"Paychex, Inc.",0.0008630148994341855
87390000000.0,NYSE:NKE,0.7463804468345328,"Nike, Inc.",0.0008629759033813037
131940000.0,NASDAQ:GASS,1.0056719166898231,"StealthGas, Inc.",0.0008619934000687906
102640000.0,NASDAQ:WKHS,1.0010914222243719,"Workhorse Group, Inc.",0.0008579939212519817
178270000.0,NASDAQ:SBCP,1.0007531508631127,"Sunshine Bancorp, Inc.",0.000857897497978211
25500000000.0,NYSE:EIX,0.9229683632778063,Edison International,0.0008560062965259085
59960000.0,NASDAQ:TCON,0.996561210517139,"TRACON Pharmaceuticals, Inc.",0.0008540033082353222
46010000000.0,NYSE:CI,0.8589824736889273,Cigna Corporation,0.0008536330439360897
844170000.0,NYSE:AROC,0.9900297600911329,"Archrock, Inc.",0.0008504126228194652
26660000.0,NASDAQ:EVEP,0.991355574056163,"EV Energy Partners, L.P.",0.0008494579809767199
1320000000.0,NYSE:HRI,0.9861447991000534,Herc Holdings Inc.,0.0008483008286666446
508770000.0,NASDAQ:REGI,0.9838227037299658,"Renewable Energy Group, Inc.",0.0008442367312027917
5130000000.0,NYSE:EXP,0.9660902089765468,Eagle Materials Inc,0.0008408613310615057
27710000000.0,NYSE:MPC,0.8986655396982275,Marathon Petroleum Corporation,0.0008408352950353198
64480000.00000001,NASDAQ:NEPT,0.9782850119953567,Neptune Technologies & Bioresources Inc,0.0008383558875267465
636930000.0,NYSE:BH,0.9750609628322415,Biglari Holdings Inc.,0.0008370574436879843
559890000.0,AMEX:NAK,0.974385689871039,"Northern Dynasty Minerals, Ltd.",0.0008362818601680375
666980000.0,NASDAQ:MHLD,0.9723239753787298,"Maiden Holdings, Ltd.",0.0008347892489039815
5690000000.0,NYSE:BRX,0.9569706354489006,Brixmor Property Group Inc.,0.000834479785643564
14710000000.0,NYSE:FNV,0.9285188514139299,Franco-Nevada Corporation,0.0008331689835373937
953670000.0,NASDAQ:EDIT,0.9639785010234265,"Editas Medicine, Inc.",0.0008283720211523496
528870000.0,NASDAQ:HTBK,0.9603258112259249,Heritage Commerce Corp,0.0008241560813983201
2810000000.0,NASDAQ:NXST,0.9528623497653126,"Nexstar Media Group, Inc.",0.0008235948820069674
16559999.999999998,NASDAQ:VTGN,0.9586792058466692,"VistaGen Therapeutics, Inc.",0.0008214351606259757
11800000.0,NASDAQ:SCON,0.956847678677866,Superconductor Technologies Inc.,0.0008198537422857743
4910000.0,NASDAQ:USEG,0.9565706105928723,U.S. Energy Corp.,0.0008195987317760718
564080000.0,NASDAQ:CALA,0.9547143735243301,"Calithera Biosciences, Inc.",0.000819438263746727
222460000.0,NYSE:OPY,0.9552391427626951,"Oppenheimer Holdings, Inc.",0.0008190142692829822
71280000000.0,NYSE:ING,0.7396403444358689,"ING Group, N.V.",0.0008160033776085962
1490000000.0,NYSE:FPF,0.9427223921753797,First Trust Intermediate Duration Preferred & Income Fund,0.0008115314063801612
2220000000.0,NASDAQ:CSOD,0.9316102608110903,"Cornerstone OnDemand, Inc.",0.0008038773807652959
218680000.0,NASDAQ:PVBC,0.9374149820941537,"Provident Bancorp, Inc.",0.0008037329275952054
92780000.0,NASDAQ:MLNK,0.9345698314196236,"ModusLink Global Solutions, Inc",0.0008009732525972776
12640000000.0,NYSE:EFX,0.8953692685549474,"Equifax, Inc.",0.0007994729927174625
4370000000.0,NASDAQ:VWR,0.9192315782662741,VWR Corporation,0.0007987695031484971
753010000.0,NASDAQ:AEGN,0.9294116802522099,Aegion Corp,0.0007982421545070365
370340000.0,NASDAQ:OSBC,0.9266265671902764,"Old Second Bancorp, Inc.",0.0007948772891185747
91540000.0,AMEX:BTN,0.9269501226507454,"Ballantyne Strong, Inc",0.0007944415431760481
24660000000.0,NYSE:CP,0.8430465740457357,Canadian Pacific Railway Limited,0.0007853814945258924
686980000.0,NYSE:EHIC,0.9143937601474109,eHi Car Services Limited,0.0007852059992966944
149140000.0,NASDAQ:PROV,0.9151356118988596,"Provident Financial Holdings, Inc.",0.0007844662126751344
96730000000.0,NYSE:BF,0.6172649553702868,Brown Forman Corporation,0.0007762351341716568
70740000000.0,NASDAQ:COST,0.6917062329011368,Costco Wholesale Corporation,0.0007735526812392535
4990000.0,NASDAQ:BOSC,0.901194890010792,B.O.S. Better Online Solutions,0.0007721532229424293
221700000.0,NYSE:INB,0.9001118918638009,"Cohen & Steers Global Income Builder, Inc.",0.00077177950025126
199930000.0,NASDAQ:KVHI,0.8976657801871318,"KVH Industries, Inc.",0.0007696280089940855
87390000.0,NASDAQ:MTFB,0.8914798013128422,Motif Bio plc,0.0007640400898371822
1010000000.0,NASDAQ:NCSM,0.8862857989410705,"NCS Multistage Holdings, Inc.",0.0007619492512515498
875790000.0,NYSE:VTA,0.8841159183547419,Invesco Credit Opportunities Fund,0.0007597468942583402
1840000000.0,NASDAQ:CENT,0.8811638467147019,Central Garden & Pet Company,0.0007596833161262151
43000000.0,NASDAQ:BYFC,0.8842310494582988,Broadway Financial Corporation,0.0007577158687033099
94690000.0,NYSE:AOI,0.8839425789546285,"Alliance One International, Inc.",0.0007576008935604856
1910000000.0,NYSE:GNW,0.8759001865100091,Genworth Financial Inc,0.0007553524404003216
141680000.0,AMEX:IAF,0.8809118892374541,Aberdeen Australia Equity Fund Inc,0.0007551243759243846
188010000.0,NYSE:NNA,0.8795852381769584,Navios Maritime Acquisition Corporation,0.0007541061845337512
158040000.0,NASDAQ:PKBK,0.8791893639871643,"Parke Bancorp, Inc.",0.0007536903595834886
13940000.0,AMEX:COHN,0.8686814404291875,Cohen & Company Inc.,0.0007443187066786438
659800000.0,NASDAQ:CHRS,0.8667183270800546,"Coherus BioSciences, Inc.",0.000744288357242154
102420000.0,NASDAQ:RADA,0.867809043022166,RADA Electronic Industries Ltd.,0.0007437975071047515
312120000.0,NASDAQ:FNLC,0.8671013280264223,"First Bancorp, Inc (ME)",0.0007437273991676371
708610000.0,NASDAQ:LMAT,0.8648191251512568,"LeMaitre Vascular, Inc.",0.0007427859484078998
112240000.0,NASDAQ:CYBE,0.8648822974380783,CyberOptics Corporation,0.0007413149946673347
88560000000.0,NYSE:MS,0.597724265466891,Morgan Stanley,0.0007385998414793729
131610000.00000001,NASDAQ:OVLY,0.8607042221254745,Oak Valley Bancorp (CA),0.0007377847694629841
81350000000.0,NYSE:BAS,0.6172649553702868,"Basic Energy Services, Inc.",0.0007369043109125247
114610000.0,AMEX:BCV,0.8587097547631473,Bancroft Fund Limited,0.0007360324435718875
84590000.0,NASDAQ:UTSI,0.8581484663926338,UTStarcom Holdings Corp,0.0007354747644973618
1510000000.0,NYSE:LADR,0.8531316851201686,Ladder Capital Corp,0.0007348215640012783
4210000.0,NASDAQ:ROSG,0.8572969780136276,Rosetta Genomics Ltd.,0.0007345396589724248
203690000.0,NYSE:AMBR,0.8526990329995247,"Amber Road, Inc.",0.0007311102809789678
12830000000.0,NASDAQ:ACGL,0.8131325680937357,Arch Capital Group Ltd.,0.0007294987721172603
1990000000.0,NASDAQ:CALM,0.843415519732548,"Cal-Maine Foods, Inc.",0.0007277242792198445
407200000.0,NASDAQ:OXFD,0.8476781977379396,Oxford Immunotec Global PLC,0.0007273288779800997
70510000.0,NASDAQ:CYRN,0.8484434091981022,CYREN Ltd.,0.0007271235008708262
4700000000.0,NASDAQ:SLM,0.8343585054927461,SLM Corporation,0.0007268944663593482
23090000000.0,NYSE:HPE,0.7775603095235053,Hewlett Packard Enterprise Company,0.0007252581893173123
1120000000.0,NASDAQ:RAVN,0.839508036852571,"Raven Industries, Inc.",0.0007221515367787477
216880000.0,AMEX:ROX,0.8411052510645101,"Castle Brands, Inc.",0.0007212105017238043
4440000000.0,NASDAQ:POOL,0.8282705919802602,Pool Corporation,0.0007210134741068118
466550000.0,NASDAQ:UCFC,0.8375868465339674,United Community Financial Corp.,0.0007188344194562009
1240000000.0,NYSE:ABG,0.8319082989810203,Asbury Automotive Group Inc,0.00071594698184761
7170000.0,NYSE:BRS,0.8348810638374092,Bristow Group Inc,0.000715341355797711
834360000.0,NASDAQ:VNDA,0.8289907724790806,Vanda Pharmaceuticals Inc.,0.0007124099246036837
17350000000.0,NASDAQ:LBRDK,0.7792456319450022,Liberty Broadband Corporation,0.0007120234335819598
17350000000.0,NASDAQ:LBRDA,0.7792456319450022,Liberty Broadband Corporation,0.0007120234335819598
53460000000.0,NYSE:ABB,0.6705130543256981,ABB Ltd,0.0007112048063260947
5220000000.0,NYSE:COR,0.813346557706061,CoreSite Realty Corporation,0.0007102212876547366
1340000000.0,NASDAQ:VGIT,0.8223964648076326,Vanguard Intermediate -Term Government Bond ETF,0.0007080530044345065
2370000000.0,NASDAQ:DORM,0.8192800676711388,"Dorman Products, Inc.",0.0007080168756612172
5260000.0,NASDAQ:ROKA,0.8230513791988305,"Roka Bioscience, Inc.",0.0007052008411876291
92920000.0,NYSE:CELP,0.8216223021113406,"Cypress Energy Partners, L.P.",0.0007042005835521027
722800000.0,NASDAQ:CAMP,0.8181303011778418,CalAmp Corp.,0.0007028194236793923
20510000000.0,NASDAQ:WLTW,0.7587339351502403,Willis Towers Watson Public Limited Company,0.0007025300627141827
967410000.0,NYSE:LNN,0.8170285195299907,Lindsay Corporation,0.0007025009552062124
15510000.0,NASDAQ:ISNS,0.8186078540789062,"Image Sensing Systems, Inc.",0.0007014198572574443
4110000000.0000005,NASDAQ:HAIN,0.8061000599838009,"The Hain Celestial Group, Inc.",0.0007011739446298789
2080000000.0,NYSE:COT,0.8102842088839334,Cott Corporation,0.0006995676484880817
420480000.0,NASDAQ:DGICB,0.8146058125289692,"Donegal Group, Inc.",0.0006990265407117573
420480000.0,NASDAQ:DGICA,0.8146058125289692,"Donegal Group, Inc.",0.0006990265407117573
1270000000.0,NASDAQ:ESPR,0.8100254634897327,"Esperion Therapeutics, Inc.",0.0006972745671260613
543870000.0,NYSE:KND,0.80972914650389,"Kindred Healthcare, Inc.",0.0006951637728557452
56730000.0,AMEX:VISI,0.8097525059944027,"Volt Information Sciences, Inc.",0.0006939380383357576
30960000.0,NASDAQ:DAVE,0.8083607413930473,"Famous Dave&#39;s of America, Inc.",0.0006926796786861955
201900000.0,AMEX:PLM,0.8078383505867992,Polymet Mining Corp.,0.0006926692360199268
815350000.0,NASDAQ:ENTA,0.8056770612787932,"Enanta Pharmaceuticals, Inc.",0.0006923862090087047
252170000.0,NASDAQ:CVCY,0.8052757775135552,Central Valley Community Bancorp,0.000690602186847886
20490000.0,NASDAQ:CIDM,0.8056904436313119,Cinedigm Corp,0.0006903650027759691
15390000.0,NASDAQ:NVGN,0.8053870859781377,Novogen Limited,0.0006900920449756289
24340000.0,NASDAQ:HTBX,0.8049898162682824,"Heat Biologics, Inc.",0.000689774553324292
572920000.0,NYSE:NC,0.802756674783041,"NACCO Industries, Inc.",0.0006892640734824274
21610000000.0,NASDAQ:WDAY,0.7392558121723873,"Workday, Inc.",0.0006886542764578227
17200000000.0,AMEX:ABE,0.7516144807192764,Aberdeen Emerging Markets Smaller Company Opportunities Fund I,0.0006879655743886237
3360000000.0,NASDAQ:HOMB,0.7928950404046321,"Home BancShares, Inc.",0.0006879419794760543
337150000.0,NYSE:ONDK,0.8012697420283746,"On Deck Capital, Inc.",0.0006873871472641249
708030000.0,NASDAQ:TUSK,0.799304625290261,"Mammoth Energy Services, Inc.",0.0006866518830361606
726830000.0,NASDAQ:WRLS,0.7939322971612475,Pensare Acquisition Corp.,0.0006820969687735092
386940000.0,NASDAQ:BSF,0.7948930825192682,"Bear State Financial, Inc.",0.0006820509753932959
72990000000.0,NYSE:HDB,0.5736697419224032,HDFC Bank Limited,0.0006781733096217679
6560000000.0,NYSE:M,0.7696365372037732,Macy&#39;s Inc,0.0006761974458252637
515840000.00000006,NASDAQ:QQEW,0.7868502990088497,First Trust NASDAQ-100 Equal Weighted Index Fund,0.0006754895802999269
1270000000.0,NASDAQ:SCHL,0.7803959499781948,Scholastic Corporation,0.0006718881090912733
23120000.0,NASDAQ:FSBC,0.7833754776202758,"FSB Bancorp, Inc.",0.0006712523477180068
595610000.0,NASDAQ:PEBO,0.7812033631405113,Peoples Bancorp Inc.,0.0006708552999319095
973500000.0,AMEX:MAG,0.7739305689040202,MAG Silver Corporation,0.0006655903636420078
4099999999.9999995,NASDAQ:LOPE,0.7625959151748479,"Grand Canyon Education, Inc.",0.0006638741809004816
241570000.0,NASDAQ:GLAD,0.7730428948730131,Gladstone Capital Corporation,0.0006629580646636704
129090000.0,NASDAQ:SAL,0.7732553304935307,"Salisbury Bancorp, Inc.",0.0006628524369132574
716140000.0,NASDAQ:JBSS,0.7676517277746923,"John B. Sanfilippo & Son, Inc.",0.0006595525365052829
